x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,value,Timestamp 
-1.5707963267948966,0,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,0,1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,-1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,-1.5707963267948966,0,0,-1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,0,1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.175,320382
0,3.141592653589793,1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,0,1.0,323952
0,1.5707963267948966,1.5707963267948966,0,3.141592653589793,0,0,-1.5707963267948966,0,1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,0,0,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,0,3.141592653589793,-1.5707963267948966,1.025,327353
0,1.5707963267948966,3.141592653589793,0,0,0,-1.5707963267948966,1.5707963267948966,0,1.5707963267948966,0,3.141592653589793,3.141592653589793,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.0,330809
1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,0,0,-1.5707963267948966,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,3.141592653589793,0,-1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,3.141592653589793,3.141592653589793,1.5707963267948966,0,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,1.0,334282
3.141592653589793,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,1.5707963267948966,0,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,0,0,1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,0,1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.0,337687
-1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,0,0,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,0,0,3.141592653589793,0,0,3.141592653589793,3.141592653589793,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,3.141592653589793,0,3.141592653589793,1.5707963267948966,0,3.141592653589793,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,1.1875,341018
0,-1.5707963267948966,3.141592653589793,3.141592653589793,0,3.141592653589793,0,3.141592653589793,-1.5707963267948966,3.141592653589793,0,3.141592653589793,-1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,0,3.141592653589793,0,3.141592653589793,1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,0,0,-1.5707963267948966,-1.5707963267948966,1.0,344331
3.141592653589793,0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,0,1.5707963267948966,0,3.141592653589793,0,3.141592653589793,3.141592653589793,3.141592653589793,0,1.5707963267948966,-1.5707963267948966,1.0,347758
0,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,3.141592653589793,0,-1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,3.141592653589793,1.5707963267948966,3.141592653589793,0,3.141592653589793,1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,0,0,1.5707963267948966,-1.5707963267948966,3.141592653589793,1.0,351136
3.141592653589793,-1.5707963267948966,0,0,3.141592653589793,-1.5707963267948966,3.141592653589793,0,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,0,1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,0,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,0,-1.5707963267948966,3.141592653589793,0,1.0,354931
3.141592653589793,0,1.5707963267948966,0,3.141592653589793,-1.5707963267948966,3.141592653589793,0,1.5707963267948966,0,1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,0,-1.5707963267948966,1.5707963267948966,0,0,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,0,1.5707963267948966,0.9875,358644
-1.5707963267948966,1.5707963267948966,3.141592653589793,0,3.141592653589793,0,1.5707963267948966,-1.5707963267948966,3.141592653589793,0,3.141592653589793,3.141592653589793,1.5707963267948966,0,0,3.141592653589793,1.5707963267948966,0,0,0,3.141592653589793,0,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,0,0,3.141592653589793,0,0,3.141592653589793,1.5707963267948966,-1.5707963267948966,3.141592653589793,1.225,362127
0,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,0,-1.5707963267948966,3.141592653589793,0,0,0,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,3.141592653589793,-1.5707963267948966,1.075,365958
-1.5707963267948966,0,3.141592653589793,3.141592653589793,3.141592653589793,0,0,-1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,1.0,369767
0,1.5707963267948966,0,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,0,-1.5707963267948966,0,0,0,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,0,3.141592653589793,-1.5707963267948966,0,0,1.5707963267948966,0,-1.5707963267948966,0,0,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,1.1,373125
3.141592653589793,0,3.141592653589793,0,0,1.5707963267948966,0,3.141592653589793,0,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,0,1.5707963267948966,3.141592653589793,0,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,0,1.0,376480
0,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0,3.141592653589793,0,0,0,-1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,0,0,0,0,1.5707963267948966,0,3.141592653589793,0,3.141592653589793,-1.5707963267948966,1.0,379766
-1.5707963267948966,3.141592653589793,0,0,-1.5707963267948966,0,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,0,3.141592653589793,-1.5707963267948966,0,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,1.15,383246
1.5707963267948966,1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,0,0,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,3.141592653589793,0,3.141592653589793,1.5707963267948966,3.141592653589793,3.141592653589793,0,-1.5707963267948966,0,0,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,1.5707963267948966,0,0,-1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,0.9875,386585
1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0,1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,3.141592653589793,-1.5707963267948966,1.5707963267948966,0,3.141592653589793,1.0,390054
-1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,0,3.141592653589793,-1.5707963267948966,0,3.141592653589793,3.141592653589793,0,0,1.5707963267948966,0,0,3.141592653589793,3.141592653589793,0,1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.0,393390
0,-1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,0,0,-1.5707963267948966,0,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,0,-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,0,0,1.5707963267948966,1.5707963267948966,0,1.5707963267948966,1.0,396823
1.5707963267948966,0,3.141592653589793,0,0,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,0,0,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.0,400227
-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,0,0,0,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.0,403742
3.141592653589793,-1.5707963267948966,1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,3.141592653589793,3.141592653589793,0,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,0,3.141592653589793,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,1.0,407227
-1.5707963267948966,0,0,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,0,-1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,0,3.141592653589793,-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,0,0,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,0,-1.5707963267948966,3.141592653589793,0,1.5707963267948966,-1.5707963267948966,3.141592653589793,1.0,410754
3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,0,0,3.141592653589793,0,3.141592653589793,3.141592653589793,3.141592653589793,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.0,414480
-1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,0,3.141592653589793,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,0,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,3.141592653589793,0,-1.5707963267948966,0,3.141592653589793,0,0,0,1.5707963267948966,1.5707963267948966,0,0,3.141592653589793,1.0,417900
3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,0,0,3.141592653589793,0,-1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,1.0,421404
0,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,1.5707963267948966,0,0,0,-1.5707963267948966,3.141592653589793,0,0,-1.5707963267948966,0,-1.5707963267948966,0,0,0,1.5707963267948966,3.141592653589793,1.5707963267948966,0,0,-1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,0,3.141592653589793,0,1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,1.0,424573
0,0,0,3.141592653589793,0,-1.5707963267948966,3.141592653589793,0,3.141592653589793,0,-1.5707963267948966,0,0,0,-1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,0,0,1.5707963267948966,0,0,-1.5707963267948966,3.141592653589793,0,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,0,0.9375,427693
0,3.141592653589793,0,1.5707963267948966,0,-1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,0,0,0,0,1.5707963267948966,3.141592653589793,1.5707963267948966,0,3.141592653589793,0,0,0,0,3.141592653589793,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,1.0125,430935
1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,0,3.141592653589793,-1.5707963267948966,0,1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,0,0,3.141592653589793,0,1.5707963267948966,3.141592653589793,1.5707963267948966,0,0,1.0,434369
-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,0,0,1.5707963267948966,-1.5707963267948966,0,0,0,-1.5707963267948966,0,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,0,-1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,0,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,3.141592653589793,0,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,1.0,437683
1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,0,-1.5707963267948966,0,-1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,3.141592653589793,0,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,0,0,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,1.0,441126
3.141592653589793,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,1.5707963267948966,0,3.141592653589793,1.5707963267948966,0,0,0,3.141592653589793,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,3.141592653589793,0,0,0,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0,0,0,3.141592653589793,0,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,1.0,444407
-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,0,3.141592653589793,1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,0,0,1.5707963267948966,0,-1.5707963267948966,0,3.141592653589793,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.0,447915
1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,0,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,0,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,1.2875,451351
-1.5707963267948966,3.141592653589793,3.141592653589793,0,1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,0,1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,3.141592653589793,3.141592653589793,0,3.141592653589793,0,-1.5707963267948966,0,3.141592653589793,3.141592653589793,1.5707963267948966,0,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,0,3.141592653589793,1.0,454650
3.141592653589793,0,3.141592653589793,0,-1.5707963267948966,3.141592653589793,3.141592653589793,0,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,0,0,1.5707963267948966,0,0,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,0,3.141592653589793,1.0,458020
1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,0,1.5707963267948966,1.5707963267948966,0,0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,0,0,0,3.141592653589793,-1.5707963267948966,0,0,0,-1.5707963267948966,3.141592653589793,3.141592653589793,0,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.0,461250
3.141592653589793,1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,0,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,0,-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,0,0,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,0,0,-1.5707963267948966,1.5707963267948966,1.0,464740
0,1.5707963267948966,0,1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,0,0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,0,1.0,468285
0,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,0,1.5707963267948966,0,0,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,0,1.5707963267948966,1.5707963267948966,0,3.141592653589793,3.141592653589793,0,1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,0,3.141592653589793,0,1.5707963267948966,3.141592653589793,0,1.5707963267948966,1.5707963267948966,1.0,471648
3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,0,3.141592653589793,0,1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,3.141592653589793,0,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,1.0,475149
