x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,value,Timestamp
1.570796327,-1.570796327,-1.570796327,3.141592654,0,0,0,0,1.570796327,1.570796327,0,3.141592654,1.570796327,3.141592654,3.141592654,0,-1.570796327,-1.570796327,3.141592654,-1.570796327,3.141592654,3.141592654,-1.570796327,1.570796327,3.141592654,1.570796327,-1.570796327,0,1.570796327,3.141592654,0,1.570796327,-1.570796327,3.141592654,-1.570796327,-1.570796327,0,1.570796327,0,-1.570796327,0,3.141592654,-1.570796327,3.141592654,0,3.141592654,3.141592654,-1.570796327,-1.570796327,1.570796327,0.467412109375,106125
1.570796327,0,0,1.570796327,0,1.570796327,0,1.570796327,0,-1.570796327,0,0,-1.570796327,-1.570796327,-1.570796327,-1.570796327,0,0,1.570796327,0,0,3.141592654,1.570796327,-1.570796327,1.570796327,3.141592654,0,1.570796327,3.141592654,1.570796327,3.141592654,1.570796327,1.570796327,0,-1.570796327,0,-1.570796327,3.141592654,1.570796327,0,-1.570796327,0,0,1.570796327,0,1.570796327,-1.570796327,1.570796327,3.141592654,3.141592654,0.471142578125,115255
0,-1.570796327,3.141592654,0,3.141592654,0,3.141592654,1.570796327,1.570796327,0,-1.570796327,-1.570796327,0,1.570796327,3.141592654,0,3.141592654,0,1.570796327,-1.570796327,1.570796327,3.141592654,0,3.141592654,0,-1.570796327,3.141592654,0,3.141592654,0,0,1.570796327,1.570796327,-1.570796327,1.570796327,1.570796327,1.570796327,-1.570796327,3.141592654,0,3.141592654,1.570796327,-1.570796327,0,1.570796327,-1.570796327,-1.570796327,0,-1.570796327,1.570796327,0.452158203125,124616
1.570796327,1.570796327,-1.570796327,0,1.570796327,-1.570796327,3.141592654,1.570796327,-1.570796327,0,3.141592654,-1.570796327,-1.570796327,3.141592654,3.141592654,0,-1.570796327,0,-1.570796327,0,1.570796327,1.570796327,3.141592654,1.570796327,1.570796327,-1.570796327,1.570796327,3.141592654,-1.570796327,1.570796327,-1.570796327,-1.570796327,-1.570796327,-1.570796327,1.570796327,0,-1.570796327,1.570796327,3.141592654,3.141592654,0,1.570796327,0,0,0,-1.570796327,0,0,-1.570796327,-1.570796327,0.485986328125,134636
3.141592654,3.141592654,3.141592654,0,-1.570796327,1.570796327,-1.570796327,-1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,-1.570796327,-1.570796327,-1.570796327,1.570796327,1.570796327,3.141592654,0,-1.570796327,0,1.570796327,1.570796327,1.570796327,1.570796327,0,-1.570796327,-1.570796327,1.570796327,1.570796327,3.141592654,-1.570796327,0,0,3.141592654,0,-1.570796327,-1.570796327,1.570796327,0,0,1.570796327,3.141592654,1.570796327,1.570796327,1.570796327,0,-1.570796327,1.570796327,0.467626953125,144433
1.570796327,-1.570796327,-1.570796327,3.141592654,0,0,-1.570796327,0,0,1.570796327,1.570796327,3.141592654,-1.570796327,0,-1.570796327,1.570796327,0,-1.570796327,0,3.141592654,-1.570796327,-1.570796327,-1.570796327,-1.570796327,-1.570796327,-1.570796327,3.141592654,0,0,1.570796327,3.141592654,3.141592654,3.141592654,0,0,1.570796327,-1.570796327,0,3.141592654,1.570796327,3.141592654,-1.570796327,-1.570796327,0,3.141592654,-1.570796327,-1.570796327,1.570796327,3.141592654,-1.570796327,0.479931640625,154199
3.141592654,0,-1.570796327,1.570796327,-1.570796327,0,-1.570796327,-1.570796327,-1.570796327,1.570796327,-1.570796327,1.570796327,1.570796327,1.570796327,-1.570796327,0,-1.570796327,3.141592654,1.570796327,-1.570796327,0,3.141592654,3.141592654,0,-1.570796327,3.141592654,1.570796327,1.570796327,3.141592654,0,-1.570796327,1.570796327,1.570796327,-1.570796327,3.141592654,1.570796327,0,3.141592654,-1.570796327,3.141592654,0,1.570796327,0,0,1.570796327,3.141592654,1.570796327,-1.570796327,3.141592654,3.141592654,0.47181640625,164146
1.570796327,0,1.570796327,0,0,1.570796327,3.141592654,1.570796327,-1.570796327,3.141592654,-1.570796327,1.570796327,1.570796327,1.570796327,3.141592654,3.141592654,0,3.141592654,-1.570796327,3.141592654,3.141592654,1.570796327,1.570796327,0,1.570796327,0,1.570796327,-1.570796327,3.141592654,3.141592654,0,-1.570796327,0,0,0,3.141592654,-1.570796327,3.141592654,0,0,-1.570796327,1.570796327,0,3.141592654,-1.570796327,3.141592654,1.570796327,3.141592654,-1.570796327,3.141592654,0.47431640625,173871
1.570796327,1.570796327,1.570796327,-1.570796327,1.570796327,0,1.570796327,3.141592654,1.570796327,1.570796327,1.570796327,0,3.141592654,-1.570796327,0,1.570796327,-1.570796327,3.141592654,0,0,0,3.141592654,1.570796327,0,1.570796327,0,-1.570796327,1.570796327,-1.570796327,1.570796327,1.570796327,1.570796327,3.141592654,1.570796327,-1.570796327,1.570796327,0,-1.570796327,3.141592654,0,-1.570796327,0,0,0,3.141592654,1.570796327,0,1.570796327,1.570796327,-1.570796327,0.47123046875,183421
1.570796327,-1.570796327,1.570796327,1.570796327,0,3.141592654,1.570796327,0,-1.570796327,0,-1.570796327,0,-1.570796327,-1.570796327,0,-1.570796327,1.570796327,3.141592654,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,-1.570796327,-1.570796327,1.570796327,3.141592654,0,1.570796327,3.141592654,1.570796327,-1.570796327,1.570796327,0,-1.570796327,3.141592654,0,1.570796327,1.570796327,-1.570796327,1.570796327,-1.570796327,1.570796327,1.570796327,3.141592654,1.570796327,3.141592654,1.570796327,-1.570796327,0.485078125,193757
