x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,value,Timestamp
0,-1.570796327,3.141592654,0,-1.570796327,3.141592654,0,1.570796327,0,3.141592654,1.570796327,0,-1.570796327,0,1.570796327,0,1.570796327,1.570796327,3.141592654,1.570796327,3.141592654,1.570796327,1.570796327,0,0,3.141592654,1.570796327,3.141592654,3.141592654,-1.570796327,0,0,3.141592654,3.141592654,-1.570796327,3.141592654,1.570796327,0,0,3.141592654,1.570796327,3.141592654,-1.570796327,0,3.141592654,-1.570796327,3.141592654,3.141592654,-1.570796327,0,0.46888671875,108919
-1.570796327,-1.570796327,1.570796327,3.141592654,-1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,3.141592654,-1.570796327,3.141592654,0,-1.570796327,3.141592654,0,-1.570796327,3.141592654,1.570796327,-1.570796327,1.570796327,3.141592654,-1.570796327,-1.570796327,0,0,1.570796327,0,0,-1.570796327,0,-1.570796327,-1.570796327,-1.570796327,3.141592654,-1.570796327,3.141592654,1.570796327,-1.570796327,0,-1.570796327,3.141592654,0,3.141592654,-1.570796327,0,0,1.570796327,1.570796327,3.141592654,0.48892578125,118783
-1.570796327,1.570796327,0,3.141592654,0,-1.570796327,0,-1.570796327,3.141592654,3.141592654,0,1.570796327,0,3.141592654,0,1.570796327,0,1.570796327,3.141592654,-1.570796327,1.570796327,-1.570796327,-1.570796327,0,3.141592654,1.570796327,-1.570796327,0,0,3.141592654,1.570796327,3.141592654,1.570796327,3.141592654,3.141592654,0,0,3.141592654,3.141592654,1.570796327,3.141592654,-1.570796327,0,0,-1.570796327,0,3.141592654,1.570796327,3.141592654,0,0.47193359375,128197
3.141592654,1.570796327,-1.570796327,1.570796327,1.570796327,3.141592654,0,3.141592654,-1.570796327,-1.570796327,-1.570796327,-1.570796327,0,3.141592654,0,3.141592654,0,0,0,0,1.570796327,-1.570796327,3.141592654,3.141592654,0,-1.570796327,3.141592654,1.570796327,-1.570796327,1.570796327,0,0,-1.570796327,1.570796327,0,-1.570796327,-1.570796327,3.141592654,0,3.141592654,-1.570796327,-1.570796327,-1.570796327,3.141592654,1.570796327,-1.570796327,3.141592654,3.141592654,1.570796327,-1.570796327,0.474560546875,137950
-1.570796327,3.141592654,3.141592654,3.141592654,0,0,-1.570796327,0,3.141592654,0,-1.570796327,-1.570796327,1.570796327,0,1.570796327,-1.570796327,-1.570796327,1.570796327,3.141592654,3.141592654,1.570796327,3.141592654,0,-1.570796327,0,3.141592654,-1.570796327,0,-1.570796327,-1.570796327,0,-1.570796327,1.570796327,3.141592654,-1.570796327,1.570796327,-1.570796327,-1.570796327,3.141592654,-1.570796327,3.141592654,0,-1.570796327,-1.570796327,3.141592654,-1.570796327,0,0,3.141592654,3.141592654,0.4730078125,147762
1.570796327,-1.570796327,3.141592654,-1.570796327,3.141592654,-1.570796327,3.141592654,-1.570796327,0,0,-1.570796327,1.570796327,3.141592654,0,-1.570796327,3.141592654,-1.570796327,1.570796327,-1.570796327,0,3.141592654,3.141592654,1.570796327,0,-1.570796327,0,0,1.570796327,0,-1.570796327,1.570796327,-1.570796327,0,3.141592654,0,-1.570796327,3.141592654,3.141592654,3.141592654,0,0,-1.570796327,0,0,1.570796327,0,3.141592654,0,-1.570796327,3.141592654,0.470419921875,157255
1.570796327,1.570796327,0,0,3.141592654,-1.570796327,0,0,3.141592654,-1.570796327,-1.570796327,3.141592654,3.141592654,-1.570796327,0,1.570796327,-1.570796327,0,1.570796327,-1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,0,0,-1.570796327,3.141592654,3.141592654,3.141592654,3.141592654,0,0,1.570796327,0,3.141592654,1.570796327,0,1.570796327,3.141592654,0,0,0,1.570796327,3.141592654,-1.570796327,-1.570796327,-1.570796327,1.570796327,0.470634765625,166759
-1.570796327,-1.570796327,1.570796327,1.570796327,1.570796327,-1.570796327,0,-1.570796327,-1.570796327,-1.570796327,-1.570796327,1.570796327,1.570796327,-1.570796327,0,3.141592654,1.570796327,0,3.141592654,-1.570796327,3.141592654,1.570796327,3.141592654,0,-1.570796327,3.141592654,0,0,-1.570796327,1.570796327,0,1.570796327,0,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,0,0,3.141592654,1.570796327,1.570796327,1.570796327,3.141592654,3.141592654,1.570796327,0,3.141592654,0.469423828125,176748
0,3.141592654,0,3.141592654,3.141592654,0,-1.570796327,3.141592654,1.570796327,0,0,-1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,-1.570796327,-1.570796327,0,-1.570796327,1.570796327,3.141592654,0,1.570796327,1.570796327,0,0,3.141592654,3.141592654,3.141592654,3.141592654,1.570796327,-1.570796327,3.141592654,0,1.570796327,-1.570796327,1.570796327,0,0,1.570796327,3.141592654,-1.570796327,3.141592654,-1.570796327,0,0,1.570796327,3.141592654,0.470361328125,186292
-1.570796327,-1.570796327,3.141592654,0,0,-1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,1.570796327,1.570796327,0,0,0,1.570796327,3.141592654,3.141592654,3.141592654,1.570796327,1.570796327,3.141592654,-1.570796327,3.141592654,0,1.570796327,1.570796327,1.570796327,3.141592654,3.141592654,1.570796327,0,1.570796327,3.141592654,0,3.141592654,0,3.141592654,3.141592654,1.570796327,0,0,3.141592654,0,-1.570796327,0,3.141592654,3.141592654,0,-1.570796327,0.462802734375,195725
